code_pdv_texte,code_pdv,Vague,**nom_restaurant**,**reseau**,**code_direction**,REGION<br>GLOBALE,**code_region**,REGION,**statut_pdv**,id_readings,vague,nom_restaurant,region,date_mel,statut_integration,affluence,sequence,joker,syntaxe,fdv,hdv,sexe,age,f600,f600_comment,1.1 - Courtoisie et aimabilité du personnel,1.2 - Compétence du personnel,"1.3 - Perception du personnel (souriant, dynamique, professionnel)",1.4 - Interaction avec le client,1.5 - Gestion de l'affluence,2.1 - Qualité des plats,2.2 - Variété des plats,2.3 - Cuisson et température des aliments,2.4 - Assaisonnement des aliments,2.5 - Disponibilité des plats,3.1 - Propreté générale du restaurant,3.2 - Propreté des toilettes,3.3 - Propreté et rangement des tables,3.4 - Propreté des couverts et assiettes,"3.5 - Propreté des espaces de service (buffets, stands)",4.1 - Décoration et agencement du restaurant,4.2 - Bruit dans le restaurant,"4.3 - Espace (espacement entre les tables, taille du restaurant)",4.4 - Environnement pour les enfants,5.1 - Présence de déchets,5.2 - Nettoyage et débarrassage des tables,5.3 - Fréquence du réapprovisionnement des buffets,6.1 - Gestion du temps d'attente,6.2 - Rapidité du service en caisse,6.3 - Gestion de l'affluence,7.1 - Variété et qualité des légumes,7.2 - Presence de sauce sur assiette,7.3 - Assaisonnement des accompagnements,7.4 - Disponibilité des sauces,8.1 - Connaissance du personnel sur les produits,8.2 - Disponibilité des produits comme les crêpes,8.3 - Problèmes techniques impactants l'offre de produits,9.1 - Accessibilité du restaurant,9.2 - Places de parking,9.3 - Aménagement de la terrasse,10. - Prix,11. - Communication,12. - Poisson
78,78,juin-23,BORDEAUX MERIGNAC,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,347233,39,47,22,13/06/2023,1,2,WE FAMILLE,0,6,06/03/2023,12:30:00,Femme,42,2,"Le choix des plats est varié et le repas est conforme, mais le service se limite au minimum.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
836,836,mai-23,AIRE DE LA RESERVE,FRANCHISE,DO_6,NORD,R_10,PARIS EST,Inactif,346890,38,217,28,10/05/2023,1,3,SOIR SEMAINE,0,6,05/02/2023,19:01:00,Femme,36,4,"À mon arrivée dans le restaurant, il n'y a personne en caisse. Cest la même personne qui soccupe de moi tout au long de mon parcours et elle nest pas souriante. Les frites sont froides, molles et sèches.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,112,mai-23,METZ SEMECOURT,COMPAGNIE,DO_3,NORD,R_24,NORD EST,Actif,346887,38,68,25,10/05/2023,1,3,SOIR SEMAINE,0,6,05/03/2023,19:00:00,Homme,46,1,Le personnel est très professionnel et à mon écoute.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
584,584,mai-23,ROUEN LES DOCKS,FRANCHISE,DO_6,NORD,R_12,PARIS NORMANDIE,Actif,346916,38,166,29,10/05/2023,1,3,SOIR SEMAINE,0,6,05/04/2023,19:08:00,Femme,46,2,Le personnel est souriant. La ratatouille et le burger sont bons.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
354,354,mai-23,CAVAILLON,COMPAGNIE,DO_4,SUD,R_27,CENTRE EST,Actif,346874,38,118,23,10/05/2023,1,2,MIDI SEMAINE,0,6,05/03/2023,12:35:00,Homme,38,1,"Le personnel est aimable, souriant, disponible et cordial. Je suis parfaitement accueilli et pris en charge. Le service est rapide. Dans l'ensemble, mon expérience est aboutie et personnalisée. Je passe un très bon moment et je mange bien.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
235,235,mai-23,LE PUY,COMPAGNIE,DO_4,SUD,R_30,CENTRE EST,Actif,346909,38,84,23,10/05/2023,1,3,SOIR SEMAINE,0,6,05/02/2023,19:05:00,Femme,42,1,"Le restaurant est propre, les produits sont appétissants et le repas est bon.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,17,janv.-23,LE MANS LA MILESSE,COMPAGNIE,DO_5,SUD,R_31,OUEST,Actif,345937,32,7,27,24/01/2023,1,1,MIDI SEMAINE,0,6,01/11/2023,12:10:00,Femme,60,2,"Les produits étaient conformes et bien présentés, c'était bon.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,42,mai-23,BOULOGNE,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346940,38,20,26,10/05/2023,1,1,SOIR SEMAINE,0,6,05/04/2023,19:20:00,Femme,52,2,"Je suis satisfaite de ma visite dans ce restaurant. Le plat est bon, à bonne température, les accompagnements sont également bien cuits et assaisonnés. Le personnel est aimable et fait le nécessaire pour servir rapidement. Lambiance est chaleureuse.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
279,279,mai-23,CHAMBERY CHAMNORD,COMPAGNIE,DO_4,SUD,R_30,CENTRE EST,Actif,346965,38,104,23,10/05/2023,1,2,SOIR SEMAINE,0,6,05/03/2023,19:43:00,Femme,48,2,Le mobilier est neuf. Les espaces sont lumineux et le rapport qualité prix est bon.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
372,372,mai-23,BORDEAUX BOULIAC,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,346963,38,128,22,10/05/2023,1,3,SOIR SEMAINE,0,6,05/04/2023,19:38:00,Femme,42,2,"Les plats sont conformes à mes attentes. Le restaurant est un petit peu désuet et il mériterait d'être rénové. Concernant le personnel et la cuisine, il n'y a rien à redire, tout est très bien, sauf les frites.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,59,janv.-23,MANTES LA JOLIE,COMPAGNIE,DO_3,NORD,R_28,PARIS NORMANDIE,Actif,345974,32,32,29,31/01/2023,1,2,MIDI SEMAINE,1,6,1/25/2023,12:02:00,Femme,60,1,"J'ai apprécié la bonne humeur et le sourire du personnel, le large choix en plats (entrées, plats principaux, desserts) et la propreté des lieux.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
380,380,mai-23,MELUN SENART,COMPAGNIE,DO_5,NORD,R_29,PARIS EST,Actif,346885,38,129,28,10/05/2023,1,2,SOIR SEMAINE,0,6,05/02/2023,19:00:00,Homme,70,1,"Tout est parfait, je suis satisfait. C'est un restaurant assez grand, très propre avec un personnel très aimable.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,249,mai-23,CALAIS OUEST,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346956,38,96,26,10/05/2023,1,2,SOIR SEMAINE,0,6,05/04/2023,19:30:00,Femme,57,2,"J'ai apprécié mon plat. L'ensemble de la visite mérite globalement une appréciation conforme. Le restaurant est propre, le personnel est souriant et courtois. Les plats sont bien présentés et mettent en appétit. Je suis bien renseignée sur la formule anniversaire.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
851,851,mai-23,TOULOUSE PURPAN,FRANCHISE,DO_6,SUD,R_13,GRAND SUD EST,Actif,346891,38,221,24,10/05/2023,1,1,SOIR SEMAINE,0,6,05/02/2023,19:01:00,Homme,58,2,"Le cadre est agréable. Le rapport qualité prix est au rendez-vous. Cependant, les garnitures sont tièdes au moment de mon passage. Les membres du personnel, en prise de contact directe avec moi, sont souriants et courtois. L'odeur d'urine dans les toilettes est un point négatif.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,59,avr.-23,MANTES LA JOLIE,COMPAGNIE,DO_3,NORD,R_28,PARIS NORMANDIE,Actif,346537,37,32,29,11/04/2023,0,2,MIDI SEMAINE,0,6,04/05/2023,12:30:00,Femme,19,3,Le personnel en zone free flow pourrait être plus attentif aux clients. Les frites n'étaient pas salées et les sols étaient sales dans les sanitaires.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,537,avr.-23,POITIERS,COMPAGNIE,DO_5,SUD,R_31,CENTRE AQUITAINE,Actif,346613,37,153,22,11/04/2023,1,3,MIDI SEMAINE,0,6,04/03/2023,12:13:00,Femme,76,2,"Cest propre et rangé. Il n'y a pas de fond musical mais un écran de télévision, muet. Le personnel est dans l'ensemble aimable, souriant et poli. Présentation complète de la carte fidélité à la caisse du self.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,18,avr.-23,PARIS CAULAINCOURT,COMPAGNIE,DO_5,NORD,R_28,PARIS NORMANDIE,Actif,346517,37,8,29,11/04/2023,1,2,MIDI SEMAINE,0,6,04/07/2023,12:23:00,Homme,53,2,"Le restaurant est propre. Le plat chaud que je prends avant les caisses est froid quand j'arrive à table, mais des micro-ondes sont disponibles.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,37,avr.-23,ENGLOS,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346523,37,15,26,11/04/2023,1,1,MIDI SEMAINE,0,6,04/04/2023,12:01:00,Femme,66,2,La salle est agréable. Le personnel aimable. Les frites sont de qualité moyenne et le dessert est appétissant mais manque de saveur.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
247,247,avr.-23,DIEPPE,COMPAGNIE,DO_2,NORD,R_21,PARIS NORMANDIE,Actif,346574,37,94,29,11/04/2023,1,2,MIDI SEMAINE,0,6,04/03/2023,12:05:00,Femme,53,2,"Le service attendu est présent, mais il n'y a pas de petit plus.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
320,320,avr.-23,GRENOBLE ECHIROLLES,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346585,37,110,23,11/04/2023,1,1,MIDI SEMAINE,0,6,04/03/2023,12:00:00,Homme,59,3,"L'affluence est forte et les tables sont trop serrées les unes aux autres. Les toilettes ne sont pas conformes. Au final, l'ambiance n'est pas agréable. Pour autant, la qualité des plats est correcte.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,59,avr.-23,MANTES LA JOLIE,COMPAGNIE,DO_3,NORD,R_28,PARIS NORMANDIE,Actif,346694,37,32,29,25/04/2023,1,1,MIDI SEMAINE,1,6,4/19/2023,12:17:00,Femme,60,1,"Le personnel est très agréable, souriant et courtois. Le restaurant est très propre. Il y a un large choix pour les entrées, les plats et les desserts. Les légumes sont très frais et les frites sont délicieuses.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
478,478,avr.-23,ROMANS,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346606,37,141,23,11/04/2023,1,2,MIDI SEMAINE,0,6,04/04/2023,12:21:00,Femme,31,2,"L'accueil est bon et les plats correspondent à mes attentes, mais j'attends longtemps la galette, sans signe pour m'inviter à m'asseoir. Le restaurant est globalement propre, y compris les toilettes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,77,avr.-23,AULNAY,COMPAGNIE,DO_3,NORD,R_28,PARIS EST,Actif,346543,37,46,28,11/04/2023,1,3,MIDI SEMAINE,0,6,04/07/2023,12:05:00,Femme,50,2,"L'accueil est poli et engageant. La caissière est chaleureuse et assez souriante. Le restaurant est propre et bien entretenu. Il y a beaucoup de choix pour les entrées, les desserts et les boissons. Les légumes sont bien cuits, mais sans plus.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,249,mars-23,CALAIS OUEST,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346449,34,96,26,16/03/2023,1,1,WE FAMILLE,0,6,03/10/2023,19:15:00,Homme,51,1,Je suis très bien accueilli. Le personnel est très aimable et souriant. Mon plat est bon et chaud. L'animation karaoké est très bien et nous passons un très bon moment.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
196,196,mars-23,AMIENS GLISY,COMPAGNIE,DO_2,NORD,R_21,PARIS NORMANDIE,Actif,346442,34,74,29,16/03/2023,1,1,WE FAMILLE,0,6,03/11/2023,12:10:00,Femme,47,2,"Les plats sont conformes à mes attentes, le restaurant est propre et le personnel agréable et prévenant. La viande est saignante comme je l'ai demandée, le plat est chaud. Les bippers pour la viande sont en panne.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,56,mars-23,PLAISIR,COMPAGNIE,DO_3,NORD,R_28,PARIS NORMANDIE,Actif,346436,34,29,29,16/03/2023,1,1,WE FAMILLE,0,6,03/11/2023,12:10:00,Homme,37,1,"C'est une très bonne expérience. Les plats sont bons, le service est dynamique, la salle bien aérée et le personnel très actif et efficace, même le responsable de la sécurité. Je suis très agréablement surpris par la qualité du service et du personnel. Sauf la personne en caisse et le personnel croisé aux plats chauds, qui étaient moins avenants.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,59,août-23,MANTES LA JOLIE,COMPAGNIE,DO_3,NORD,R_28,PARIS NORMANDIE,Actif,347539,41,32,29,11/08/2023,0,2,SOIR SEMAINE,0,6,08/01/2023,19:01:00,Homme,48,3,Le plat n'est pas très copieux et les frites n'étaient pas croustillantes. Le dessert est fade.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,10,mars-23,ST NAZAIRE TRIGNAC,COMPAGNIE,DO_1,SUD,R_22,OUEST,Actif,346431,34,4,27,16/03/2023,1,3,WE FAMILLE,0,6,03/10/2023,19:00:00,Femme,42,3,Le poulet et les haricots sont tièdes. Plusieurs tables ne sont pas débarrassées pendant la durée de notre repas. Il y a de fortes odeurs aux toilettes.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
804,804,mars-23,BESANCON CHATEAUFARINE,FRANCHISE,DO_6,NORD,R_10,PARIS EST,Actif,346468,34,211,28,16/03/2023,1,2,WE FAMILLE,0,6,03/11/2023,19:15:00,Femme,37,2,C'est une visite sans surprise. J'ai été satisfaite mais sans plus. Des aliments étaient au sol au buffet des légumes. Les poubelles étaient pleines dans l'espace commun des toilettes.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
199,199,mars-23,TOULOUSE ROQUES,COMPAGNIE,DO_1,SUD,R_26,GRAND SUD EST,Actif,346443,34,75,24,16/03/2023,1,1,WE FAMILLE,0,6,03/11/2023,12:25:00,Femme,41,1,"Avec une affluence aussi forte, le restaurant met en uvre les moyens nécessaires afin de minimiser le temps d'attente des clients. Les frites sont particulièrement croustillantes et bien chaudes. Les toilettes ne sont pas propres et le débarrassage des tables est un peu long.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,534,mars-23,MANOSQUE 2,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346462,34,151,23,16/03/2023,1,1,WE FAMILLE,0,6,03/11/2023,12:02:00,Femme,28,2,"Les toilettes étaient très sales, mais le reste était correct.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,57,août-23,TROYES,FRANCHISE,DO_3,NORD,R_23,PARIS EST,Actif,347537,41,30,28,11/08/2023,0,3,SOIR SEMAINE,0,6,08/01/2023,19:14:00,Homme,66,1,Je déplore juste un peu le manque de propreté aux toilettes.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,62,avr.-23,ORLEANS OLIVET,COMPAGNIE,DO_5,NORD,R_29,PARIS NORMANDIE,Actif,346538,37,35,29,11/04/2023,0,1,MIDI SEMAINE,0,6,04/05/2023,12:39:00,Femme,36,3,Je suis vraiment déçue de la salade flétrie et des accompagnements peu appétissants. Le personnel n'est pas particulièrement avenant.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,62,avr.-23,ORLEANS OLIVET,COMPAGNIE,DO_5,NORD,R_29,PARIS NORMANDIE,Actif,346686,37,35,29,18/04/2023,1,3,MIDI SEMAINE,1,6,4/13/2023,12:50:00,Homme,67,2,"Compte tenu de la faible fréquentation du restaurant, le personnel pourrait avoir une attention plus positive et une attitude plus dynamique.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
194,194,févr.-23,FACHES THUMESNIL,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346102,33,73,26,14/02/2023,1,3,SOIR SEMAINE,0,6,02/09/2023,19:45:00,Femme,24,2,Je suis agréablement surprise par la modernité de l'espace et par la saveur des aliments.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,364,févr.-23,LAVAL,FRANCHISE,DO_6,SUD,R_12,OUEST,Actif,346091,33,125,27,14/02/2023,1,3,SOIR SEMAINE,0,6,02/09/2023,19:30:00,Femme,25,2,"Le repas est bon, mais sans plus. Il y a de l'attente.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
580,580,févr.-23,GAP,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346100,33,165,23,14/02/2023,1,2,SOIR SEMAINE,0,6,02/07/2023,19:45:00,Femme,35,2,"Le restaurant est propre. Les membres du personnel sont polis et aimables. Malheureusement, l'attente est longue.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
232,232,févr.-23,DOUAI,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,346104,33,82,25,14/02/2023,1,3,SOIR SEMAINE,0,6,02/07/2023,19:50:00,Femme,33,2,"Je suis très agréablement surprise par l'attitude de certains membres du personnel. Ils sont agréables, souriants, serviables et il règne une bonne entente entre eux. Je déplore le manque de propreté des toilettes et le manque de diversité du buffet de légumes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,39,févr.-23,NOYELLES,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,346093,33,17,25,14/02/2023,1,2,SOIR SEMAINE,0,6,02/06/2023,19:30:00,Femme,33,2,"Le choix en entrées et légumes est plutôt restreint. La température des aliments laisse à désirer. Hormis cela, tout se passe bien.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
807,807,févr.-23,CRETEIL SOLEIL,COMPAGNIE,DO_5,NORD,R_29,PARIS EST,Actif,346083,33,212,28,14/02/2023,1,3,SOIR SEMAINE,0,6,02/07/2023,19:25:00,Homme,70,1,"Le restaurant est propre. L'assortissement des plats était correct. Le personnel était très agréable et souriant, ils ont su répondre à toutes mes demandes. Le service était correct et rapide.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,32,févr.-23,PERIGUEUX,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,346000,33,13,22,14/02/2023,1,2,SOIR SEMAINE,0,6,02/09/2023,19:00:00,Homme,47,2,Visite correcte dans l'ensemble. Les toilettes ne sont pas propres.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,55,févr.-23,COMPIEGNE,COMPAGNIE,DO_3,NORD,R_21,NORD EST,Actif,346011,33,28,25,14/02/2023,1,3,SOIR SEMAINE,0,6,02/07/2023,19:00:00,Femme,58,2,"Le personnel est actif, sympathique et souriant. Le restaurant est propre. Les buffets sont bien garnis et les assiettes sont bien présentées. C'est appétissant, mais les frites sont froides.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
320,320,févr.-23,GRENOBLE ECHIROLLES,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346118,33,110,23,21/02/2023,1,2,SOIR SEMAINE,0,6,2/15/2023,19:28:00,Homme,56,2,"Le personnel est agréable, le restaurant est relativement propre. Les plats sont appétissants.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,58,févr.-23,ANTIBES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,346120,33,31,24,21/02/2023,1,2,SOIR SEMAINE,0,6,2/14/2023,19:36:00,Homme,38,2,Les plats sont bons et le service est agréable.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,51,févr.-23,MARSEILLE VITROLLES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,346089,33,27,24,14/02/2023,1,3,SOIR SEMAINE,0,6,02/09/2023,19:30:00,Femme,51,4,Les blagues douteuses de lemployée aux plats chauds et la vulgarité de la caissière donnent envie de fuir. Le comportement anormal du vigile qui ne cesse de nous fixer même durant le repas met vraiment mal à l'aise. La cuissons des garnitures n'est pas conforme. L'ambiance est froide.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,46,avr.-23,ROUEN BARENTIN,COMPAGNIE,DO_2,NORD,R_28,PARIS NORMANDIE,Actif,346530,37,23,29,11/04/2023,1,3,MIDI SEMAINE,0,6,04/06/2023,12:10:00,Homme,62,1,"J'apprécie lamabilité du personnel ainsi que la propreté du restaurant, sanitaires compris. Le personnel qui me croise me salue, lambiance générale est sympathique et agréable. Je passe un bon moment.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
